ABT1---Cluster2	0.023117628935380087	0.008436387224872216
ABTB1---Cluster1	0.14069879526150478	0.09263137592757306
ABTB1---Cluster2	0.03532755284284086	0.03943079595088026
ABTB2---Cluster1	0.02476708124689336	0.017352121801219065
ABTB2---Cluster2	0.009782901508689303	0.005145311663335342
ACAA1	0.02475205216937956	0.03536959348535597
ACAA2	0.04063468892989607	0.08141469604413168
ACAD10---Cluster1	0.013751961173605384	0.005760119115335033
ACAD11	0.031775506182819616	0.014676740278229804
ACAD9---Cluster1	0.012648804798091723	0.003746849852166686
ACAD9---Cluster2	0.015583387662314792	0.0053060543386948145
ACADL---Cluster1	0.044785106986521495	0.043029218412036475
ACADL---Cluster2	0.02436057511819361	0.037944118793772005
ACADM	0.00876877280791589	0.0035364847171294902
ACADS---Cluster1	0.03466894445584109	0.04537724989213024
ACADVL---Cluster1	0.7170566658218253	0.14368567207849248
ACAN	0.035160845562543806	0.057706448445518886
ACAP1	0.7329097267239801	0.10195761519636469
ACAP2---Cluster1	0.012043024407092703	0.004505741589238901
ACAP2---Cluster2	0.13107835366901324	0.11618208183617801
ACAP3---Cluster1	0.9103447805358694	0.13007963615902612
ACAT2---Cluster1	0.010363465039700178	0.009164387103930003
ACAT2---Cluster2	0.4103060171607766	0.12575431682126492
ACBD3---Cluster1	0.026289143278337194	0.01817252312488395
ACBD3---Cluster2	0.04546066884661128	0.014748626366401285
ACBD5---Cluster1	0.009098118122161106	0.0027865755837188757
ACBD5---Cluster2	0.0349251677463114	0.029780200361508337
ACBD6---Cluster1	0.017969526841536326	0.016034666893431485
ACCN2---Cluster1	0.021572388506053176	0.02088190159494841
ACCN2---Cluster2	0.09685674058536826	0.047871024670003454
ACCN3	0.7644163781866383	0.21091795676544195
ACCN4---Cluster1	0.030477927460115253	0.045433056261955096
ACCS---Cluster1	0.02920689640395487	0.0451071020222296
ACCS---Cluster2	0.04973626703268274	0.030104278914382346
ACE	0.025725199476831453	0.05541858675603435
ACE2	0.7533563809441305	0.13338489114900207
ACER1---Cluster1	0.5880343206949975	0.21701784564569582
ACER3	0.009712935403277957	0.005152786654410933
ACHE---Cluster1	0.022788323983497207	0.03054312062225144
ACHE---Cluster2	0.011072236569014371	0.010112211028082012
ACIN1	0.018068607805760507	0.00831105204430331
ACLY---Cluster1	0.01089614379273737	0.0023587073878498853
ACLY---Cluster2	0.03339465810694891	0.017973479740525784
ACMSD	0.559161682835434	0.22780285861861532
ACN9---Cluster1	0.02089473540879826	0.015218639673632938
ACO1---Cluster1	0.02082421331795873	0.011951427930093742
ACO1---Cluster2	0.02125789034907134	0.010796993321643633
ACO2---Cluster1	0.02822885123969679	0.012468050822565684
ACO2---Cluster2	0.059259063809929714	0.012112657676141702
ACOT11---Cluster1	0.3813639247316179	0.23941027386948469
ACOT11---Cluster2	0.9758187860149269	0.032659856435550354
ACOT13	0.014619500318772165	0.016404429869473693
ACOT2	0.23214975547736044	0.15636856748296507
ACOT4	0.054247942861311634	0.08748893210651663
ACOT7---Cluster1	0.017984106434246437	0.012224557102302268
ACOT7---Cluster2	0.0557386609374457	0.019455585260272378
ACOX1---Cluster1	0.01113602717129672	0.0051879225475821465
ACOX1---Cluster2	0.028808010484805868	0.020410157345212107
ACOX3---Cluster1	0.011651955256059015	0.004650013730614802
ACOX3---Cluster2	0.019965715274028652	0.005123131832957276
ACOXL---Cluster1	0.8652653642688801	0.06459153699019866
ACP1---Cluster1	0.01434885923430954	0.00774592968451872
ACP5---Cluster1	0.7975779616498498	0.0378929305657516
ACP5---Cluster2	0.8572266667752749	0.08834779760013736
ACPL2	0.0148704549945937	0.019069893436578
ACPT	0.9391072743438842	0.07127126058719979
ACR---Cluster1	0.8475623586351472	0.09378498685962021
ACRBP	0.4337508174667783	0.32761334395150926
ACSBG1---Cluster1	0.8773290862845183	0.08994791964653065
ACSBG2	0.31931258685026326	0.24811964980698192
ACSF2---Cluster1	0.015336579339133672	0.019335426745298524
ACSF2---Cluster2	0.40761815314577204	0.34735574949394815
ACSF2---Cluster3	0.1869985073277263	0.1465242975748745
ACSF3	0.902434559467813	0.10958900029071116
ACSL1	0.03413813302012725	0.020463334459908455
ACSL3---Cluster1	0.012980825772561141	0.011884729926035597
ACSL3---Cluster2	0.01369350222331581	0.0058982429691874245
ACSL4---Cluster1	0.3594233360791309	0.1726958137992307
ACSL5	0.9304985575851555	0.04038329827397711
ACSL6---Cluster1	0.47812113855204436	0.19548014906773956
ACSL6---Cluster2	0.022474045670261542	0.03620492924871055
ACSM1	0.9472335997410306	0.022355287304158745
ACSM3	0.09034592287540627	0.11253923394570539
ACSM5---Cluster1	0.47967316374948615	0.14448983512769945
ACSS1	0.1455363185323318	0.17086309723458987
ACSS3---Cluster1	0.04571116940935659	0.05943607101909243
ACTA1---Cluster1	0.23442787602759507	0.2407216353212865
ACTA1---Cluster2	0.12546979519337081	0.1278395354258851
ACTA2	0.8091248410840529	0.12353848990218666
ACTB	0.010776519959940492	0.004381231049314194
ACTC1---Cluster1	0.5952474268322244	0.22575915517532724
ACTC1---Cluster2	0.030331158391223526	0.03901778305222114
ACTG1	0.014794300768811754	0.0038443334900840256
ACTG2	0.8730824465732174	0.07365813361250502
ACTL6A---Cluster1	0.017355218529988798	0.011406054973800745
ACTL6A---Cluster2	0.016357563925877356	0.0038500390790126744
ACTL6B---Cluster1	0.09323217202072155	0.14870356330780576
ACTL6B---Cluster2	0.3126457467204223	0.20814908300952584
ACTL7A---Cluster1	0.9516432296297859	0.025864972294726125
ACTL7A---Cluster2	0.9743741670376339	0.007464380663050723
ACTL7B	0.9835511952615226	0.020115512616985146
ACTL9	0.29810085345153114	0.19968791382114492
ACTN1---Cluster1	0.012084071604755036	0.005447464087761031
ACTN1---Cluster2	0.010933111058532386	0.004582543190229507
ACTN2---Cluster1	0.35819236443748365	0.2813284499628789
ACTN2---Cluster2	0.14428220055569008	0.1624544839532179
ACTN3---Cluster1	0.4487442993590453	0.1726838081021902
ACTN3---Cluster2	0.020670850884217322	0.02064045462943381
ACTN4---Cluster1	0.026904247710938415	0.006885243898279943
ACTN4---Cluster2	0.026785888281353885	0.013461712497630047
ACTR1A	0.010697676028344743	0.009330712628075801
ACTR1B---Cluster1	0.01227509807184006	0.00389568300620614
ACTR1B---Cluster2	0.01876678309398415	0.011966125676639832
ACTR2---Cluster1	0.012702743390362328	0.004619967569384222
ACTR2---Cluster2	0.04052426049980728	0.019627763424489998
ACTR3---Cluster1	0.045221996009829526	0.012648630376755789
ACTR3---Cluster2	0.019191445436412997	0.010348798932058062
ACTR3B---Cluster1	0.017369977632018883	0.007322065608233191
ACTR3B---Cluster2	0.009402052100546092	0.0028651646013640756
ACTR5---Cluster1	0.03699069009362646	0.016782245452925736
ACTR5---Cluster2	0.011255010608387161	0.00688527782972061
ACTR6	0.009977031574695585	0.004900191303185481
ACTRT1	0.31721107074959665	0.24265591298418898
ACTRT2	0.1514562042369188	0.11616729851778583
ACVR1	0.39824263140347	0.24329240451778905
ACVR1B---Cluster1	0.011668382790508103	0.0029565508423321377
ACVR1B---Cluster2	0.046217117369117024	0.02453900924313402
ACVR1C---Cluster1	0.028493397028167253	0.026900153167797716
ACVR1C---Cluster2	0.0385057764509761	0.013844532308460463
ACVR2A---Cluster1	0.017235838875227057	0.003338412499885521
ACVR2A---Cluster2	0.013806193929834239	0.006325501747380455
ACVRL1	0.5313055846179082	0.20827560592164548
ACY1	0.03776968066147354	0.04115381029417865
ACY3	0.16459292637344458	0.13852792280749968
ACYP1	0.03794122406071561	0.01782912030194296
ACYP2	0.04407331212349203	0.019886588146082393
ADAD2---Cluster1	0.9328161611890765	0.05267171376936958
ADAL---Cluster1	0.020672832477825837	0.02454329864774251
ADAM10---Cluster1	0.017977797932003346	0.00782310878598383
ADAM11---Cluster1	0.045130089195293085	0.02164782276170642
ADAM11---Cluster2	0.32785956835523056	0.1701663253580349
ADAM12---Cluster1	0.11930664389712771	0.14369709133540912
ADAM15---Cluster1	0.01588029236386578	0.008446998757803774
ADAM15---Cluster2	0.010872091167452308	0.00532312243484425
ADAM17---Cluster1	0.06946659699176212	0.03197664916501145
ADAM18	0.7609156197033486	0.11294672186894215
ADAM19	0.02252130788806988	0.00596404708976646
ADAM2---Cluster1	0.8623041645144758	0.08341641287510745
ADAM22---Cluster1	0.06342049970331541	0.03036296965432149
ADAM22---Cluster2	0.027116245404425778	0.013749346747201355
ADAM23---Cluster1	0.025192799925137226	0.026876676792165627
ADAM29---Cluster1	0.658655341592806	0.21506606087297037
ADAM30---Cluster1	0.5769918537964406	0.2418648852555452
ADAM30---Cluster2	0.8896436090133283	0.031456472741103136
ADAM33---Cluster1	0.023636167591792056	0.01481440494907267
ADAM33---Cluster2	0.6133835693774341	0.18324645465532916
ADAM7	0.39409342647645473	0.1543494979120759
ADAM8	0.03372805709132148	0.0735688696094672
ADAMDEC1---Cluster1	0.774304313302655	0.09523401443235274
ADAMTS1---Cluster1	0.013369420900207356	0.004754997248547842
ADAMTS1---Cluster2	0.03371291746852391	0.043662973698260596
ADAMTS10	0.051889115721813796	0.012167918507565838
ADAMTS13---Cluster1	0.7974953482434074	0.11709698555446993
ADAMTS13---Cluster2	0.5222670743159513	0.05779849557785905
ADAMTS14---Cluster1	0.02640168764999275	0.029558165247461746
ADAMTS14---Cluster2	0.43671813185140107	0.16006241194235152
ADAMTS15---Cluster1	0.033683822651567136	0.01573959803266735
ADAMTS15---Cluster2	0.017022855217194457	0.005986191159367823
ADAMTS17---Cluster1	0.01992348987711697	0.022293412968399227
ADAMTS17---Cluster2	0.1649036643914413	0.08294262035667534
ADAMTS18---Cluster1	0.030603478720362946	0.0639507220543978
ADAMTS18---Cluster2	0.16871423508028605	0.12921309033430992
ADAMTS19---Cluster1	0.06330927754215858	0.08625151388351888
ADAMTS19---Cluster2	0.02074310365384932	0.03773588082167358
ADAMTS2	0.01852921217644038	0.021657347572773
ADAMTS3---Cluster1	0.020569807610536433	0.0073442263896361425
ADAMTS5	0.015075918451882692	0.008471032506433718
ADAMTS6---Cluster1	0.05628565673686629	0.03359848378489472
ADAMTS8---Cluster1	0.5677810128649577	0.1827391867207359
ADAMTS9---Cluster1	0.021417179370336385	0.010219775483033027
ADAMTS9---Cluster2	0.013648430404874116	0.0028041481217381944
ADAMTSL1---Cluster1	0.08275284255601195	0.07796950400372327
ADAMTSL2---Cluster1	0.0324722122457386	0.01840412413317768
ADAMTSL2---Cluster2	0.016544389740807356	0.019520146576538236
ADAMTSL3	0.08575919576807868	0.15273892096770328
ADAMTSL4	0.0349591146203472	0.03470278495851951
ADAMTSL5---Cluster1	0.2746705180716135	0.19995157387865675
ADAMTSL5---Cluster2	0.04253778004288673	0.028086463355347795
ADAP1---Cluster1	0.6438761025122959	0.16263915945711285
ADAP2	0.031018975775060145	0.028172574487912452
ADAR	0.02916210531903205	0.046897263347900016
ADARB1---Cluster1	0.018271656631530502	0.010049011101408902
ADARB1---Cluster2	0.4014154762197566	0.09968164544041411
ADARB2---Cluster1	0.033310845852130656	0.05004678509039805
ADAT1---Cluster1	0.02299506762754795	0.007964753029979458
ADAT2	0.01572521158356933	0.008289820266386534
ADC	0.04065580596706092	0.02646719907333815
ADCK1---Cluster1	0.02261328952518164	0.007806617457412126
ADCK1---Cluster2	0.025663774108239293	0.015238981566737041
ADCK2	0.023162084857833918	0.010586738167840242
ADCK4	0.17380460349572707	0.07098687518213818
ADCY1---Cluster1	0.0785163523938163	0.1341662623479266
ADCY1---Cluster2	0.13533071843856512	0.1651813611452561
ADCY10	0.4112599219376352	0.2308949195876259
ADCY2---Cluster1	0.036401466496033714	0.07096220797188593
ADCY2---Cluster2	0.3650197742972181	0.22846702323119195
ADCY3	0.38719437544443625	0.08713786161529061
ADCY4---Cluster1	0.07733667461288733	0.15245499341430604
ADCY5---Cluster1	0.17391430487059892	0.18497170314835348
ADCY5---Cluster2	0.1813464614561304	0.20818093554526979
ADCY6---Cluster1	0.021527490668006063	0.0068522680798172
ADCY6---Cluster2	0.040638198046802146	0.01601352343958905
ADCY7	0.9707175305917872	0.01582886450963817
ADCYAP1	0.14387694894232256	0.18515233570777984
ADCYAP1R1	0.017946462358598193	0.013224001994563011
ADD1	0.0645768741663907	0.01407270626940045
ADD2	0.021410160858946883	0.030680995433124338
ADH5	0.01410189887658639	0.004165447647521093
ADH6	0.8855292421151805	0.12610473571607908
ADHFE1---Cluster1	0.091486300118915	0.14887275250340484
ADI1	0.009301798885428189	0.0037264462897681674
ADIG	0.8519111812504222	0.10563293522348619
ADIPOQ	0.46769812347053286	0.19553257550068606
ADIPOR1	0.01401762896170891	0.003998245319202065
ADIPOR2	0.015701368640405167	0.004942280478701933
ADK	0.010702438657402065	0.0052311652224702986
ADM---Cluster1	0.011833586961190768	0.00270820334478678
ADM---Cluster2	0.017041835089419866	0.007872692683199184
ADNP---Cluster1	0.021706822640157653	0.011393576020378706
ADNP---Cluster2	0.022283439441136133	0.007227176226502791
ADO---Cluster1	0.03360779411320746	0.016155733369715715
ADO---Cluster2	0.013410146943534597	0.0233415532902943
ADORA2B	0.4957892418619443	0.18782850175672236
ADORA3---Cluster1	0.33183401311339816	0.14686472041178428
ADPRH	0.008015569004000139	0.0029378081435778025
ADPRHL1---Cluster1	0.802957070674521	0.08534768688452876
ADPRHL2	0.02645920674932647	0.015062953921815626
ADRA1A---Cluster1	0.36716205936220137	0.22323881691846176
ADRA1A---Cluster2	0.1976579678572008	0.2270390191937657
ADRA1B---Cluster1	0.018148042628536042	0.016600925064307586
ADRA1B---Cluster2	0.9448265020158105	0.09448870830477092
ADRA2A---Cluster1	0.015624619586040533	0.00676704039579073
ADRA2A---Cluster2	0.021103043344138653	0.0402235693599384
ADRA2B---Cluster1	0.8848072098267855	0.04136262055154255
ADRA2B---Cluster2	0.7687736416130152	0.16389288914552
ADRA2C	0.11022722493044548	0.12282507307826908
ADRB1	0.34942096001421236	0.24879949026463838
ADRB2---Cluster1	0.13958343606429677	0.06416246252501066
ADRB2---Cluster2	0.01623193513794993	0.02132465380747173
ADRB3	0.35125443366346987	0.19970796559341508
ADRBK1	0.13679260528270565	0.08331977130890576
ADRBK2	0.036183355044795654	0.047628515692002646
ADRM1---Cluster1	0.02527000199430305	0.011889501060451951
ADSL	0.02074601897592114	0.00872354875416304
ADSSL1---Cluster1	0.027167825206466763	0.05330970235385508
ADSSL1---Cluster2	0.1545177792873039	0.1233924426408077
AEBP1---Cluster1	0.05666731727841957	0.05920903591108752
AEBP1---Cluster2	0.9627334197244825	0.023724948781842593
AEN---Cluster1	0.03285227453551515	0.03214041953312091
AEN---Cluster2	0.15866300532122404	0.12026762822356489
AFAP1---Cluster1	0.04030599410460064	0.025087092439109004
AFAP1---Cluster2	0.022759946518169354	0.013483947166410909
AFF1---Cluster1	0.03473497904111548	0.019375684983850904
AFF1---Cluster2	0.01703527549025513	0.003639893677446088
AFF2---Cluster1	0.256215599209056	0.137899264279972
AFF3---Cluster1	0.8146425145163669	0.14101128910581703
AFF4	0.03479861263749622	0.028581110281798293
AFG3L1	0.030946100531905153	0.014288332308599333
AFTPH---Cluster1	0.017220781042128788	0.0040836393345084895
AFTPH---Cluster2	0.008837146761889698	0.0023411815465610134
AGA	0.18456054893213722	0.16292283740111466
AGAP1---Cluster1	0.5905181126613057	0.1622848926803189
AGAP2---Cluster1	0.8131398452035205	0.17775563446386433
AGAP2---Cluster2	0.24363066032567526	0.19679966187185424
AGBL2	0.33300335243029844	0.22574823555137288
AGBL4	0.01826180293409593	0.019263205202974792
AGBL5---Cluster1	0.01458608862476125	0.006081883086090812
AGBL5---Cluster2	0.014476621473419967	0.0037182886983397312
AGER---Cluster1	0.7987964264196163	0.08957407274769032
AGER---Cluster2	0.9230366533962979	0.019899243112208947
AGFG1---Cluster1	0.05046485934692151	0.02494591605552169
AGFG1---Cluster2	0.011647826958291205	0.004714239812760858
AGFG2---Cluster1	0.05568760626137939	0.02934732459507109
AGFG2---Cluster2	0.007561909339520533	0.0019357846627734393
AGGF1---Cluster1	0.08312985660148595	0.056226730884454346
AGGF1---Cluster2	0.013075055642478513	0.009667078866867624
AGK	0.027263469535380964	0.017061347280768982
AGL	0.022316052877480317	0.01126926148131243
AGMAT	0.22850001589675717	0.11942065964853056
AGPAT1	0.021649151499429795	0.004972331791764129
AGPAT2	0.2507317944670854	0.18698602862586008
AGPAT3---Cluster1	0.01056703625782477	0.0036154187789397643
AGPAT3---Cluster2	0.037578964234674044	0.010872789948638375
AGPAT4	0.17678271590294456	0.065362273940857
AGPAT6---Cluster1	0.018454060971979405	0.014669050516917588
AGPAT6---Cluster2	0.012773226231648194	0.0031923685364560455
AGPAT9---Cluster1	0.023410384733218607	0.024501964639427234
AGPAT9---Cluster2	0.015659704425569687	0.004418217441755807
AGR2---Cluster1	0.14483014834281793	0.08844588060741211
AGRP---Cluster1	0.9742197122184624	0.013915780612442502
AGRP---Cluster2	0.882393215309446	0.05524784205604275
AGTPBP1	0.010206480609996679	0.004994347871257168
AGTR1	0.12490666208657328	0.1571982024709623
AGTRAP---Cluster1	0.03349780101925511	0.014685994113921104
AGXT	0.8954380064834165	0.11240884666032659
AGXT2---Cluster1	0.5531731184125318	0.22294555945853278
AGXT2L1	0.009637340371659578	0.005112433200882291
AGXT2L2---Cluster1	0.018617938583502268	0.022115436250932825
AGXT2L2---Cluster2	0.33758881456669815	0.12915369247862923
AHCTF1	0.8234861481383001	0.1833523204167031
AHCY---Cluster1	0.011155602106124079	0.004842427174486774
AHCY---Cluster2	0.12571048156928594	0.09948858938128732
AHCYL1---Cluster1	0.01090811745803648	0.018099220570817736
AHCYL1---Cluster2	0.014296097393646649	0.007324356149523178
AHCYL2	0.08579299604142267	0.01436855992680401
AHNAK---Cluster1	0.0645525365870554	0.05414291896073314
AHNAK---Cluster2	0.0181015557646188	0.011418258604818182
AHR---Cluster1	0.01557181132907881	0.008370108597755032
AHR---Cluster2	0.22247581776121214	0.1669093809055352
AHSA1	0.03052891168312428	0.010795918974630123
AHSA2---Cluster1	0.017388508662666443	0.008558318220612336
AHSA2---Cluster2	0.05515195506789679	0.023755360388147847
AHSG	0.7664038872323208	0.14493035827731066
AHSP	0.7826675061255891	0.19709165705404363
AIDA	0.035067951150512824	0.009680264354779554
AIF1	0.4191460769987197	0.15414998004367653
AIF1L---Cluster1	0.046582372817034624	0.03288463746615104
AIF1L---Cluster2	0.05421369306642056	0.028103288472881877
AIFM1---Cluster1	0.23802083504339794	0.14688881661420938
AIFM2---Cluster1	0.0665618731521912	0.1271893258687588
AIFM3---Cluster1	0.25472551361187395	0.08498095867603025
AIFM3---Cluster2	0.2347053433756419	0.15011507879309713
AIM1	0.24838076107518883	0.29085409421719366
AIM2	0.6372247661701368	0.2494385829169356
AIMP1	0.019462022127923397	0.012574545237152615
AIP---Cluster1	0.038017741903481804	0.04978625647282632
AIP---Cluster2	0.08274733298521149	0.059477104216415826
AIPL1---Cluster1	0.018522826562250506	0.017173481088033616
AIPL1---Cluster2	0.4252719876809585	0.1867922831948444
AIRE---Cluster1	0.3169029615281637	0.15106817542745574
AIRE---Cluster2	0.45758345024194935	0.1568011937305522
AJAP1---Cluster1	0.19202421147670234	0.20146655857898224
AK2---Cluster1	0.031207750614806445	0.021285345259984385
AK3---Cluster1	0.15632346002040387	0.04116034974152265
AK3---Cluster2	0.07059422263402279	0.045700811596268105
AK3L1---Cluster1	0.029210285823991093	0.026518062086386053
AK3L1---Cluster2	0.058614098739464604	0.026299657271860663
AK5---Cluster1	0.022113642038980946	0.03317027802476469
AK5---Cluster2	0.015738767992856343	0.01275796825879538
AK7	0.02141979768405535	0.010004733747072178
AKAP1	0.06457968284126966	0.03193269256188512
AKAP10	0.011474479054951199	0.002327884504688921
AKAP11---Cluster1	0.026628603572990767	0.008380690116022996
AKAP12---Cluster1	0.045196952840195474	0.028576943252629206
AKAP12---Cluster2	0.6723882631202758	0.18101594462004464
AKAP13---Cluster1	0.014326952871424485	0.0072501233252717
AKAP13---Cluster2	0.01215957778959158	0.0037672283292149726
AKAP14---Cluster1	0.5361414961661143	0.15081782098463345
AKAP3	0.9252763005289875	0.07944128431039761
AKAP5	0.0839853215466479	0.03440647497541886
AKAP6	0.8728485964671583	0.08598236991938105
AKAP8---Cluster1	0.014201692572273921	0.005045832092930181
AKAP8---Cluster2	0.014674097310904115	0.007234462174743593
AKAP9---Cluster1	0.03529820348569518	0.017414682972854065
AKAP9---Cluster2	0.02072871046177192	0.00866506395444774
AKD1---Cluster1	0.29235295846851267	0.11253068883844031
AKD1---Cluster2	0.025657355339712126	0.015036776015400415
AKIRIN1---Cluster1	0.01741516336210839	0.00740410683537142
AKIRIN1---Cluster2	0.017931115452765913	0.005443483921741479
AKR1A1	0.04091040070292686	0.011697603564855023
AKR1B1---Cluster1	0.0425157639345243	0.11680301125412532
AKR1B10---Cluster1	0.8378444188040933	0.08178304758183715
AKR1B10---Cluster2	0.12044801582213492	0.06842853035784384
AKR1C4	0.6643703967626019	0.2245428599843378
AKR1D1---Cluster1	0.8017389926716793	0.1362044125961261
AKR7A2	0.022299466228171517	0.006924834338451262
AKR7A3---Cluster1	0.33822443459825047	0.16250918652154162
AKR7L---Cluster1	0.456635054112602	0.2864961013921939
AKR7L---Cluster2	0.9252340224440044	0.07630006050542144
AKT1	0.09577815737333621	0.028913061007233367
AKT1S1---Cluster1	0.4079721566902803	0.14492553140678874
AKT1S1---Cluster2	0.01326650127379625	0.005575759429605706
AKT2	0.12981002744574519	0.06720825014315232
AKT3---Cluster1	0.14638859901116602	0.15929158940483742
AKT3---Cluster2	0.7368413412338652	0.21102277564267205
AKTIP---Cluster1	0.02234188163985954	0.0056110574189772245
ALAD	0.018524918016308053	0.013334175020144473
ALAS1	0.2838925095874513	0.2079907661517598
ALAS2---Cluster1	0.6481695628385252	0.1726963186281745
ALCAM---Cluster1	0.017566951727023015	0.007666754006603846
ALCAM---Cluster2	0.01881543922381902	0.0077664407306482
ALDH16A1---Cluster1	0.033374083433883456	0.044220556914987275
ALDH16A1---Cluster2	0.02943087476640678	0.02638429052705597
ALDH16A1---Cluster3	0.01787081863725466	0.028793535906000277
